NUM_CONDITIONAL,NUM_SWITCH,NUM_TYPE_ACCESS,NUM_INVOCATION,NUM_IF,NUM_ASSIGN,NUM_TYPED_ELEMENTS,NUM_VAR_ACCESS,NUM_FIELD_ACCESS,NUM_LOCAL,NUM_PACKAGE,LOC_CANDIDATE,LOC_RATIO,CON_CONDITIONAL,CON_SWITCH,CON_TYPE_ACCESS,CON_INVOCATION,CON_IF,CON_ASSIGN,CON_TYPED_ELEMENTS,CON_VAR_ACCESS,CON_FIELD_ACCESS,CON_LOCAL,CON_PACKAGE,VAR_ACCESS_COUPLING,VAR_ACCESS_COUPLING_2,VAR_ACCESS_COHESION,VAR_ACCESS_COHESION_2,FIELD_ACCESS_COUPLING,FIELD_ACCESS_COUPLING_2,FIELD_ACCESS_COHESION,FIELD_ACCESS_COHESION_2,INVOCATION_COUPLING,INVOCATION_COHESION,TYPE_ACCESS_COUPLING,TYPE_ACCESS_COUPLING_2,TYPE_ACCESS_COHESION,TYPE_ACCESS_COHESION_2,PACKAGE_COUPLING,PACKAGE_COUPLING_2,PACKAGE_COHESION,PACKAGE_COHESION_2
0,0,1,3,1,0,16,6,1,1,41,6,0.117647058823529,0,0,16,32,4,8,141,60,4,13,262,1,1,0.666666666666667,0.333333333333333,1,0,0.333333333333333,0,1,0.333333333333333,0.2,0,0.333333333333333,0,1,0,0.333333333333333,0
0,0,2,2,1,0,14,3,1,1,16,6,0.375,0,0,12,5,2,2,57,21,11,2,87,1,0,0.666666666666667,0,1,0,0.333333333333333,0,1,0.333333333333333,0.166666666666667,0,0.666666666666667,0,1,0,1,0
0,0,7,10,2,0,47,11,7,1,56,9,0.642857142857143,0,0,2,5,1,0,13,3,0,1,25,1,1,0.25,0.25,1,1,0.25,0.25,1,0.25,0.875,0,0.5,0,0.875,0.729166666666667,0.5,1
0,0,2,5,1,0,15,3,0,1,25,7,0.5,0,0,7,10,2,0,40,11,7,1,56,0.5,0,0.75,0,0,0,0,0,1,0.25,0.222222222222222,0,0.5,0,0.38,0,1,0
1,0,0,3,0,0,10,3,0,1,19,4,0.090909090909091,1,0,15,38,0,0,192,54,10,18,226,1,0.5,0.333333333333333,0.666666666666667,0,0,0,0,1,0.333333333333333,0,0,0,0,1,0,0.666666666666667,0
1,0,0,3,0,0,10,3,0,1,19,4,0.061538461538462,2,0,26,63,0,0,290,82,12,24,360,1,0.5,0.333333333333333,0.666666666666667,0,0,0,0,1,0.333333333333333,0,0,0,0,1,0,0.666666666666667,0
0,0,0,18,1,0,37,10,0,3,107,11,0.578947368421053,0,0,4,17,0,0,39,9,1,2,47,1,1,0.428571428571429,0.428571428571429,0,0,0,0,1,0.142857142857143,0,0,0,0,1,1,1,0.285714285714286
0,0,0,9,0,0,18,6,0,2,46,6,0.428571428571429,0,0,4,17,0,0,39,9,1,2,47,1,0.2,0.6,0.2,0,0,0,0,1,0.2,0,0,0,0,1,1,1,0.2
0,0,1,4,2,4,29,10,0,3,25,16,0.262295081967213,0,0,11,90,4,3,245,53,1,18,275,1,0,0.25,0,0,0,0,0,1,0.25,1,0,0.25,0,0.015151515151515,0,0.25,0
0,0,8,35,0,2,136,44,2,9,279,22,0.564102564102564,0,0,5,56,0,1,152,26,4,6,119,1,1,0.333333333333333,0.333333333333333,0.333333333333333,0,0.333333333333333,0,1,0.333333333333333,1,0,0.333333333333333,0,1,1,0.333333333333333,0.333333333333333
0,0,0,21,2,0,60,19,0,4,127,17,0.309090909090909,1,0,9,57,5,1,160,38,0,11,231,1,1,0.666666666666667,0.333333333333333,0,0,0,0,1,0.333333333333333,0,0,0,0,0,0,0,0
0,0,0,2,0,1,33,10,1,4,19,8,0.150943396226415,0,0,11,90,4,3,245,53,1,18,275,1,1,0.2,0.4,1,0,0.2,0,1,0.2,0,0,0,0,0.12258064516129,0,0.8,0
0,1,3,21,3,1,77,27,0,6,170,41,0.476744186046512,0,0,11,90,4,3,245,53,1,18,275,1,0.777777777777778,0.333333333333333,0.666666666666667,0,0,0,0,1,0.333333333333333,1,0,0.333333333333333,0,1,0.65,0.333333333333333,1
0,1,4,12,2,6,81,35,0,4,164,38,0.457831325301205,0,0,11,90,4,3,245,53,1,18,275,1,1,0.5,0.25,0,0,0,0,1,0.25,1,1,0.25,0.25,1,1,0.25,0.25
0,0,11,34,0,0,80,16,0,3,108,19,0.678571428571429,0,0,4,6,0,3,35,11,0,3,41,1,1,0.125,0.5,0,0,0,0,1,0.125,1,0,0.125,0,1,0,1,0
0,0,7,19,0,0,93,30,3,12,140,27,0.574468085106383,0,0,3,12,0,6,77,25,0,6,120,1,1,0.192307692307692,0.115384615384615,1,0,0.038461538461539,0,1,0.038461538461539,1,0,0.038461538461539,0,1,1,0.153846153846154,0.153846153846154
0,0,3,10,0,0,21,4,0,1,26,5,0.2,0,0,3,12,0,6,77,25,0,6,120,1,0.2,0.75,0.25,0,0,0,0,1,0.5,1,0,0.75,0,1,0.142857142857143,0.75,0.5
0,0,7,20,0,0,102,33,3,12,155,28,0.583333333333333,0,0,3,12,0,6,77,25,0,6,120,1,1,0.259259259259259,0.148148148148148,1,0,0.037037037037037,0,1,0.037037037037037,1,0,0.037037037037037,0,1,1,0.148148148148148,0.148148148148148
0,0,5,5,0,0,36,11,3,5,25,10,0.526315789473684,0,0,10,12,0,0,40,9,2,2,33,1,1,0.142857142857143,0.285714285714286,1,0,0.142857142857143,0,1,0.142857142857143,0.6,0,0.285714285714286,0,1,0.35,0.428571428571429,0.285714285714286
0,0,6,6,0,0,38,11,3,5,28,10,0.526315789473684,0,0,10,12,0,0,40,9,2,2,33,1,1,0.142857142857143,0.285714285714286,1,0,0.142857142857143,0,1,0.142857142857143,1,0.6,0.142857142857143,0.285714285714286,1,0.409090909090909,0.428571428571429,0.428571428571429
0,0,5,5,0,0,36,11,3,5,25,10,0.526315789473684,0,0,10,12,0,0,40,9,2,2,33,1,1,0.142857142857143,0.285714285714286,1,0,0.142857142857143,0,1,0.142857142857143,0.6,0,0.285714285714286,0,1,0.35,0.428571428571429,0.285714285714286
0,0,8,33,0,0,70,14,6,4,82,13,0.68421052631579,0,0,4,3,0,0,25,9,2,4,17,1,1,0.444444444444444,0.111111111111111,1,1,0.444444444444444,0.111111111111111,1,0.444444444444444,1,0,0.111111111111111,0,1,0,0.222222222222222,0
0,0,3,25,1,1,73,20,2,3,87,15,0.714285714285714,0,0,4,3,0,0,25,9,2,4,17,1,1,0.125,0.25,1,0,0.25,0,1,0.25,1,0,0.25,0,1,1,0.375,0.25
0,0,4,23,0,0,45,7,2,1,47,4,0.046511627906977,2,0,81,117,4,4,493,117,59,25,442,1,0,0.666666666666667,0,0.333333333333333,0,0.333333333333333,0,1,0.333333333333333,1,0,0.333333333333333,0,1,0.296296296296296,0.333333333333333,1
0,0,6,11,1,0,53,15,5,2,69,10,0.108695652173913,2,0,81,117,4,4,493,117,59,25,442,1,0.15,0.75,0.75,1,0.15,0.25,0.75,1,0.25,0.125,0,0.75,0,1,0.130434782608696,0.25,0.75
0,0,6,9,2,3,67,23,5,4,83,16,0.163265306122449,2,0,81,117,4,4,493,117,59,25,442,1,1,0.571428571428571,0.428571428571429,0.666666666666667,0.105263157894737,0.285714285714286,0.285714285714286,1,0.142857142857143,0.125,0,0.428571428571429,0,1,0.186915887850467,0.142857142857143,0.571428571428571
0,0,16,17,0,0,79,21,14,5,97,24,0.470588235294118,0,0,34,21,0,13,178,56,36,5,192,1,0.166666666666667,0.133333333333333,0.066666666666667,1,0.75,0.133333333333333,0.2,1,0.133333333333333,1,0.75,0.133333333333333,0.2,1,0.75,0.266666666666667,0.2
0,0,8,34,0,4,86,25,5,3,103,20,0.666666666666667,0,0,12,12,0,0,39,13,0,2,83,1,1,0.421052631578947,0.368421052631579,1,0,0.263157894736842,0,1,0.210526315789474,1,1,0.210526315789474,0.157894736842105,1,0.186046511627907,0.736842105263158,0.421052631578947
0,0,3,10,1,0,19,4,0,0,23,6,0.375,0,0,12,12,0,0,39,13,0,2,83,1,0,0.333333333333333,0,0,0,0,0,1,1,1,0,0.666666666666667,0,1,0.111111111111111,0.666666666666667,1
0,0,10,20,2,0,86,29,8,7,152,23,0.657142857142857,0,0,6,21,0,0,54,10,2,2,60,1,1,0.166666666666667,0.25,1,0,0.083333333333333,0,1,0.083333333333333,1,1,0.25,0.083333333333333,1,0,0.833333333333333,0
0,0,10,20,2,0,86,29,8,7,152,23,0.696969696969697,0,0,12,12,0,0,39,13,0,2,83,1,1,0.166666666666667,0.083333333333333,1,1,0.083333333333333,0.083333333333333,1,0.083333333333333,1,1,0.25,0.083333333333333,1,0,0.833333333333333,0
0,0,1,18,0,0,33,8,1,2,35,7,0.411764705882353,0,0,12,12,0,0,39,13,0,2,83,1,1,0.333333333333333,0.166666666666667,1,0,0.166666666666667,0,1,0.333333333333333,1,0,0.166666666666667,0,1,0,0.5,0
0,0,2,9,0,0,18,5,2,2,25,7,0.411764705882353,0,0,12,12,0,0,39,13,0,2,83,1,0,0.25,0,1,0,0.25,0,1,0.25,1,0,0.25,0,1,0,0.5,0
0,0,7,24,0,0,51,11,3,2,53,8,0.444444444444444,0,0,12,12,0,0,39,13,0,2,83,1,0,0.428571428571429,0,1,0,0.428571428571429,0,1,0.285714285714286,1,0,0.285714285714286,0,1,1,0.285714285714286,0.142857142857143
0,0,7,36,0,0,69,11,0,5,89,10,0.5,0,0,12,12,0,0,39,13,0,2,83,1,1,0.222222222222222,0.111111111111111,0,0,0,0,1,0.555555555555556,1,0,0.222222222222222,0,1,1,0.222222222222222,0.222222222222222
0,0,2,9,1,0,17,3,0,1,21,6,0.375,0,0,12,12,0,0,39,13,0,2,83,1,0.5,0.333333333333333,0.333333333333333,0,0,0,0,1,0.333333333333333,1,0,0.333333333333333,0,1,0.054054054054054,0.666666666666667,0.666666666666667
0,0,3,29,0,4,69,18,0,6,67,17,0.62962962962963,0,0,12,12,0,0,39,13,0,2,83,1,0.2,0.5,0.166666666666667,0,0,0,0,1,0.166666666666667,1,0,0.166666666666667,0,1,0,0.583333333333333,0
0,0,1,17,0,0,31,7,1,2,30,7,0.636363636363636,0,0,1,7,0,0,20,7,1,1,43,1,1,0.333333333333333,0.166666666666667,1,0,0.166666666666667,0,1,0.333333333333333,1,0,0.166666666666667,0,1,0,0.5,0
0,0,1,6,3,1,34,11,0,2,51,17,0.80952380952381,0,0,8,6,0,0,31,11,6,2,72,1,1,0.5,0.5,0,0,0,0,1,0.25,1,0,0.25,0,1,0.136363636363636,0.25,0.5
0,0,0,14,0,0,22,7,0,1,73,6,0.6,0,0,8,6,0,0,31,11,6,2,72,1,0,1,0,0,0,0,0,1,0.666666666666667,0,0,0,0,0,0,0,0
0,0,0,20,3,3,68,23,1,5,73,23,0.560975609756098,0,0,6,47,2,1,87,14,0,5,53,1,0.333333333333333,0.1,0.1,1,0,0.1,0,1,0.1,0,0,0,0,1,0.875,0.1,0.7
0,0,2,10,0,0,19,4,1,1,28,7,0.7,0,0,9,8,0,1,25,5,2,1,32,1,0,0.25,0,1,0,0.25,0,1,0.75,1,0,0.25,0,1,0.4,0.25,0.5
0,0,2,10,0,0,19,4,1,1,28,7,0.7,0,0,8,8,0,1,25,5,2,1,34,1,0,0.25,0,1,0,0.25,0,1,0.75,1,0,0.25,0,1,0.4,0.25,0.5
0,1,16,6,3,4,96,37,16,2,125,24,0.727272727272727,0,0,2,7,0,1,38,18,0,2,89,1,1,0.5,0.25,1,1,0.25,0.5,1,0.25,1,0,0.5,0,1,0.537735849056604,0.25,0.5
0,0,10,41,0,1,89,29,4,2,171,15,0.681818181818182,0,0,4,13,0,0,43,12,1,6,49,1,1,0.083333333333333,0.166666666666667,1,0,0.083333333333333,0,1,0.166666666666667,1,0,0.75,0,1,0,0.833333333333333,0
0,0,7,22,0,0,47,18,5,0,93,8,0.296296296296296,0,0,13,35,0,1,109,28,1,12,98,1,0.75,0.142857142857143,0.857142857142857,1,0,0.142857142857143,0,1,0.142857142857143,1,0,0.857142857142857,0,0.777777777777778,0,1,0
0,0,6,5,5,0,34,11,6,0,43,19,0.678571428571429,0,0,2,7,0,1,38,18,0,2,89,1,0.555555555555556,0.333333333333333,1,1,0,0.333333333333333,0,1,0.666666666666667,1,0,1,0,0,0,0,0
0,0,3,3,1,0,16,4,3,1,21,6,0.214285714285714,0,0,10,40,0,0,96,21,3,8,146,1,0,0.333333333333333,0,1,0,0.333333333333333,0,1,0.333333333333333,1,0,0.666666666666667,0,1,0,0.666666666666667,0
0,0,1,15,0,0,41,12,0,1,41,7,0.466666666666667,0,0,3,9,1,0,20,3,0,0,29,1,0,0.333333333333333,0,0,0,0,0,1,0.333333333333333,1,0,0.333333333333333,0,0.681818181818182,0.538461538461538,1,1
0,0,2,1,0,0,16,7,2,1,38,4,0.108108108108108,0,0,11,27,1,0,127,51,12,9,274,1,0.666666666666667,0.333333333333333,0.333333333333333,1,0,0.333333333333333,0,1,0.333333333333333,0.285714285714286,0,0.333333333333333,0,1,1,0.333333333333333,0.333333333333333
0,0,16,53,1,16,172,66,4,8,345,36,0.5,0,0,50,94,0,9,266,59,1,4,316,1,1,0.346153846153846,0.269230769230769,0.8,0,0.153846153846154,0,1,0.192307692307692,1,1,0.192307692307692,0.115384615384615,1,0,0.269230769230769,0
0,0,17,48,2,13,161,60,6,6,332,39,0.52,0,0,50,94,0,9,266,59,1,4,316,1,1,0.304347826086957,0.260869565217391,0.857142857142857,0,0.260869565217391,0,1,0.217391304347826,1,1,0.217391304347826,0.130434782608696,1,0.857142857142857,0.173913043478261,0.260869565217391
0,0,23,54,1,15,203,71,9,12,253,43,0.754385964912281,0,0,28,17,0,2,102,37,16,6,127,1,1,0.333333333333333,0.259259259259259,1,0,0.037037037037037,0,1,0.222222222222222,1,1,0.185185185185185,0.111111111111111,1,1,0.222222222222222,0.185185185185185
0,0,23,54,1,15,203,71,9,12,253,43,0.754385964912281,0,0,28,17,0,2,102,37,16,6,127,1,1,0.333333333333333,0.259259259259259,1,0,0.037037037037037,0,1,0.222222222222222,1,1,0.185185185185185,0.111111111111111,1,1,0.222222222222222,0.185185185185185
0,0,17,40,1,13,162,57,8,5,292,32,0.695652173913043,0,0,28,17,0,2,102,37,16,6,127,1,1,0.333333333333333,0.285714285714286,0.625,0,0.238095238095238,0,1,0.238095238095238,1,1,0.238095238095238,0.142857142857143,1,0.625,0.285714285714286,0.238095238095238
0,0,17,40,1,13,162,57,8,5,292,32,0.695652173913043,0,0,28,17,0,2,102,37,16,6,127,1,1,0.333333333333333,0.285714285714286,0.625,0,0.238095238095238,0,1,0.238095238095238,1,1,0.238095238095238,0.142857142857143,1,0.625,0.285714285714286,0.238095238095238
0,0,7,21,1,6,70,26,2,3,144,17,0.548387096774194,0,0,28,17,0,2,102,37,16,6,127,1,0.705882352941176,0.375,0.75,0.25,0,0.125,0,1,0.375,1,0.086956521739131,0.375,0.25,1,0.25,0.25,0.125
0,0,7,21,1,6,70,26,2,3,144,17,0.548387096774194,0,0,28,17,0,2,102,37,16,6,127,1,0.705882352941176,0.375,0.75,0.25,0,0.125,0,1,0.375,1,0.086956521739131,0.375,0.25,1,0.25,0.25,0.125
0,0,5,48,1,1,134,41,3,8,181,22,0.511627906976744,0,0,9,25,1,6,90,34,4,5,160,1,1,0.4,0.4,0.428571428571429,0,0.6,0,1,0.4,1,0.375,0.2,0.6,1,0.882352941176471,0.8,0.6
1,0,3,6,0,0,23,5,2,3,25,5,0.227272727272727,0,0,3,21,0,0,82,30,5,9,60,1,0,0.25,0,1,0,0.25,0,1,0.25,1,0,0.25,0,1,1,0.5,0.5
1,0,3,6,0,0,23,5,2,3,25,5,0.111111111111111,0,0,18,66,0,1,202,64,0,18,287,1,0,0.25,0,1,0,0.25,0,1,0.25,1,0,0.25,0,1,1,0.5,0.5
0,0,2,7,0,0,22,8,0,2,30,7,0.148936170212766,0,0,18,66,0,1,202,64,0,18,287,1,0.4,0.333333333333333,0.666666666666667,0,0,0,0,1,0.333333333333333,0.153846153846154,0,0.333333333333333,0,1,0,0.333333333333333,0
0,0,0,1,0,1,17,8,1,2,1,6,0.260869565217391,0,0,3,21,0,0,82,30,5,9,60,1,1,0.333333333333333,0.333333333333333,0.333333333333333,0,0.333333333333333,0,1,0.333333333333333,0,0,0,0,0.052631578947369,0,0.333333333333333,0
0,0,2,7,0,0,16,6,0,0,43,4,0.190476190476191,0,0,3,21,0,2,66,27,2,5,89,1,0,1,0,0,0,0,0,1,0.333333333333333,1,0,0.333333333333333,0,1,0,0.333333333333333,0
0,0,8,13,0,0,58,24,3,5,84,12,0.666666666666667,0,0,4,4,0,0,73,12,2,5,26,1,0,0.454545454545455,0,1,1,0.181818181818182,0.090909090909091,1,0.181818181818182,1,1,0.181818181818182,0.272727272727273,1,0,0.545454545454545,0
0,0,2,2,0,0,15,6,1,2,39,6,0.12,0,0,14,177,0,10,423,64,8,8,394,1,0,0.666666666666667,0,1,0,0.333333333333333,0,1,0.333333333333333,1,0.083333333333333,0.333333333333333,0.333333333333333,1,0.692307692307692,0.333333333333333,1
0,0,2,2,0,0,15,6,1,2,39,6,0.5,0,0,7,32,0,2,86,9,3,4,70,1,0,0.666666666666667,0,0.5,0,0.333333333333333,0,1,0.333333333333333,0.5,0.25,0.333333333333333,0.333333333333333,1,0,1,0
0,0,1,3,0,1,11,3,0,1,11,6,0.461538461538462,0,0,9,20,0,0,48,8,1,5,63,1,0,0.666666666666667,0,0,0,0,0,1,0.333333333333333,1,0,0.333333333333333,0,1,0.526315789473684,0.333333333333333,1
0,0,1,2,0,0,22,12,3,2,18,6,0.333333333333333,0,0,9,15,0,0,50,14,3,7,39,1,1,0.333333333333333,0.666666666666667,1,0.25,0.333333333333333,0.333333333333333,1,0.333333333333333,0.2,0,0.333333333333333,0,0.354166666666667,0,1,0
0,0,7,12,0,1,77,30,2,9,83,18,0.580645161290323,0,0,12,10,0,0,70,12,7,4,62,1,1,0.125,0.125,1,0.166666666666667,0.125,0.125,1,0.25,1,0.5,0.125,0.25,1,0.761904761904762,0.25,0.5
0,0,0,1,0,0,20,10,1,2,45,6,0.666666666666667,0,0,1,2,0,0,12,5,0,2,53,1,0,0.333333333333333,0,1,0,0.333333333333333,0,1,0.333333333333333,0,0,0,0,0.75,0.5,0.333333333333333,1
0,0,1,2,1,1,13,7,0,1,34,7,0.35,0,0,6,11,0,1,55,18,2,7,57,1,0.833333333333333,0.25,1,0,0,0,0,1,0.25,0.5,0,0.25,0,0,0,0,0
0,0,6,4,3,3,43,14,4,1,36,12,0.545454545454545,0,0,4,9,1,0,27,10,1,3,45,1,0,0.666666666666667,0,1,1,0.333333333333333,0.333333333333333,1,0.333333333333333,1,0,0.333333333333333,0,1,0.791666666666667,0.666666666666667,1
0,0,2,9,0,0,21,3,0,1,34,5,0.044642857142857,0,0,16,108,2,2,379,118,23,27,529,1,0,0.75,0,0,0,0,0,1,0.25,1,0,0.25,0,0.194805194805195,0,1,0
0,0,0,4,1,2,13,4,0,1,13,9,0.225,0,0,20,47,3,2,134,27,5,6,134,1,0,0.75,0,0,0,0,0,1,0.25,0,0,0,0,0.121212121212121,0,0.75,0
1,0,3,7,0,0,52,17,2,7,94,14,0.538461538461538,0,0,2,17,2,1,48,16,0,5,75,1,0,0.222222222222222,0,1,0,0.111111111111111,0,1,0.111111111111111,1,0,0.111111111111111,0,1,0.622641509433962,0.555555555555556,0.888888888888889
1,0,3,7,0,0,52,17,2,7,94,14,0.368421052631579,0,0,2,15,5,1,58,21,0,7,68,1,1,0.111111111111111,0.222222222222222,1,0,0.111111111111111,0,1,0.111111111111111,1,0,0.111111111111111,0,1,0.717391304347826,0.555555555555556,0.888888888888889
0,0,1,10,1,0,26,5,0,1,30,8,0.115942028985507,0,0,16,46,0,2,171,45,9,10,195,1,0.333333333333333,0.8,0.2,0,0,0,0,1,0.2,0.5,0,0.2,0,1,0,1,0
0,0,1,10,1,0,26,5,0,1,30,8,0.156862745098039,0,0,13,32,1,2,126,30,6,9,155,0.8,0.5,0.8,0.2,0,0,0,0,1,0.2,0.5,0,0.2,0,1,0,1,0
1,0,6,9,0,0,33,11,5,1,47,7,0.166666666666667,0,0,17,26,1,3,127,36,10,10,175,1,0,0.833333333333333,0,0.75,0,0.5,0,1,0.333333333333333,1,0,0.166666666666667,0,1,0.466666666666667,1,1
1,0,6,9,0,0,33,11,5,1,47,7,0.21875,0,0,13,19,1,3,100,26,6,9,132,1,0,0.833333333333333,0,1,0,0.5,0,1,0.333333333333333,1,0,0.166666666666667,0,1,0.5,1,1
0,0,0,4,0,1,22,7,0,3,9,7,0.259259259259259,0,0,28,54,0,0,143,34,0,7,201,1,0,0.5,0,0,0,0,0,1,0.25,0,0,0,0,0.157894736842105,0,0.75,0
2,0,1,11,0,0,40,9,0,2,94,8,0.307692307692308,0,0,16,58,1,4,141,33,0,10,152,1,0,0.428571428571429,0,0,0,0,0,1,0.142857142857143,1,0,0.142857142857143,0,1,0,1,0
2,0,1,11,0,0,40,9,0,2,94,8,0.347826086956522,0,0,20,68,0,2,154,28,0,12,152,1,0,0.428571428571429,0,0,0,0,0,1,0.142857142857143,1,0,0.142857142857143,0,1,0,1,0
0,0,8,4,6,0,55,19,10,1,64,21,0.477272727272727,0,0,15,33,0,2,106,30,3,12,150,1,1,0.625,0.25,1,0,0.125,0,1,0.125,1,0,0.75,0,0.645161290322581,0,1,0
1,0,3,11,0,0,76,6,2,3,64,7,0.538461538461538,0,0,7,9,0,0,29,3,0,1,47,1,0,0.166666666666667,0,1,0,0.166666666666667,0,1,0.166666666666667,1,0,0.166666666666667,0,1,0.6375,0.166666666666667,0.833333333333333
1,0,3,11,0,0,76,6,2,3,64,7,0.388888888888889,0,0,7,11,1,1,37,7,0,3,47,1,0.5,0.166666666666667,0.166666666666667,1,0,0.166666666666667,0,1,0.166666666666667,1,0,0.166666666666667,0,1,0.6375,0.166666666666667,0.833333333333333
1,0,3,6,0,0,72,7,2,3,64,7,0.538461538461538,0,0,7,10,0,0,31,3,0,1,49,1,0,0.166666666666667,0,1,0,0.166666666666667,0,1,0.166666666666667,1,0,0.166666666666667,0,1,0.621951219512195,0.166666666666667,0.833333333333333
1,0,3,6,0,0,72,7,2,3,64,7,0.388888888888889,0,0,15,18,0,0,61,7,0,2,107,1,0,0.166666666666667,0,1,0,0.166666666666667,0,1,0.166666666666667,1,0,0.166666666666667,0,1,0.425,0.166666666666667,0.833333333333333
1,0,1,11,0,0,72,4,0,3,74,7,0.411764705882353,0,0,13,16,0,0,61,6,0,2,106,1,0,0.166666666666667,0,0,0,0,0,1,0.166666666666667,1,0,0.166666666666667,0,1,0.482269503546099,0.166666666666667,0.833333333333333
1,0,1,11,0,0,72,4,0,3,74,7,0.538461538461538,0,0,7,10,0,0,35,3,0,1,56,1,0,0.166666666666667,0,0,0,0,0,1,0.166666666666667,1,0,0.166666666666667,0,1,0.641509433962264,0.166666666666667,0.833333333333333
0,0,0,9,1,0,21,9,0,1,75,6,0.461538461538462,0,0,2,16,0,1,43,23,0,1,166,1,0.666666666666667,0.666666666666667,0.333333333333333,0,0,0,0,1,0.333333333333333,0,0,0,0,0.392857142857143,0,1,0
0,0,0,9,1,0,21,9,0,1,75,6,0.461538461538462,0,0,2,16,0,1,43,23,0,1,166,1,0.666666666666667,0.666666666666667,0.333333333333333,0,0,0,0,1,0.333333333333333,0,0,0,0,0.392857142857143,0,1,0
0,0,0,12,1,0,34,13,1,3,91,9,0.5625,0,0,2,16,0,1,43,23,0,1,166,1,0.666666666666667,0.333333333333333,0.166666666666667,1,0,0.166666666666667,0,1,0.333333333333333,0,0,0,0,1,0.448275862068966,0.5,1
0,0,0,12,1,0,34,13,1,3,91,9,0.5625,0,0,2,16,0,1,43,23,0,1,166,1,0.666666666666667,0.333333333333333,0.166666666666667,1,0,0.166666666666667,0,1,0.333333333333333,0,0,0,0,1,0.448275862068966,0.5,1
1,0,3,6,0,0,134,10,2,3,99,7,0.538461538461538,0,0,7,10,0,0,33,3,0,1,51,1,1,0.166666666666667,0.166666666666667,1,0,0.166666666666667,0,1,0.166666666666667,1,0,0.166666666666667,0,1,0.722689075630252,0.166666666666667,0.833333333333333
1,0,3,6,0,0,134,10,2,3,99,7,0.5,0,0,9,12,0,0,40,4,0,1,65,1,1,0.166666666666667,0.166666666666667,1,0,0.166666666666667,0,1,0.166666666666667,1,0,0.166666666666667,0,1,0.671875,0.166666666666667,0.833333333333333
0,0,2,5,0,0,19,7,1,3,33,9,0.5625,0,0,6,15,0,1,48,8,0,5,58,1,1,0.333333333333333,0.333333333333333,1,0,0.333333333333333,0,1,0.333333333333333,1,0.5,0.333333333333333,0.333333333333333,1,0.55,0.333333333333333,1
0,0,4,6,0,1,38,12,4,2,84,5,0.357142857142857,0,0,12,34,0,0,70,13,5,4,73,1,0,0.5,0,1,0.666666666666667,0.25,0.5,1,0.25,1,0.666666666666667,0.25,0.5,1,0,0.5,0
0,0,4,6,0,1,38,12,4,2,84,5,0.135135135135135,0,0,13,61,0,6,165,50,11,11,184,1,0.8,0.5,0.5,1,0,0.5,0,1,0.25,1,0,0.5,0,1,1,0.75,0.5
0,0,4,3,0,0,21,4,2,2,30,4,0.048192771084337,1,0,67,109,4,9,428,121,47,26,484,1,0,0.333333333333333,0,1,0,0.333333333333333,0,1,0.333333333333333,1,0,0.333333333333333,0,1,0,0.666666666666667,0
0,0,3,6,0,2,38,14,6,1,59,10,0.384615384615385,0,0,9,28,0,0,72,15,0,5,61,1,0,0.888888888888889,0,1,0,0.333333333333333,0,1,0.333333333333333,1,0,0.333333333333333,0,1,0,1,0
0,0,23,33,0,7,190,49,11,1,306,42,0.344262295081967,0,0,46,172,0,20,422,121,6,7,354,1,0,0.926829268292683,0,1,0,0.24390243902439,0,1,0.195121951219512,1,0.88,0.024390243902439,0.536585365853659,1,0,0.951219512195122,0
0,0,23,33,0,7,190,49,11,1,306,42,0.617647058823529,0,0,10,37,0,2,101,21,0,5,82,1,0,0.926829268292683,0,1,0,0.24390243902439,0,1,0.195121951219512,1,0,0.536585365853659,0,1,0,0.951219512195122,0
0,0,6,9,0,2,59,20,9,1,89,13,0.65,0,0,5,17,0,0,35,6,0,3,31,1,0,0.916666666666667,0,1,0,0.5,0,1,0.25,1,0,0.5,0,1,0,1,0
0,0,1,5,0,0,14,5,0,1,19,5,0.3125,0,0,12,17,0,1,76,20,10,3,86,1,0,0.75,0,0,0,0,0,1,0.25,0.5,0,0.25,0,0.5,0.2,0.25,0.75
0,0,6,14,1,1,85,36,6,5,49,17,0.435897435897436,0,0,2,34,0,0,171,21,0,6,63,1,0,0.4,0,1,0,0.4,0,1,0.2,1,1,0.6,0.2,1,1,0.6,0.2
0,0,6,14,1,1,85,36,6,5,49,17,0.377777777777778,0,0,2,10,6,0,124,23,1,7,41,1,0,0.4,0,1,0,0.4,0,1,0.2,1,1,0.6,0.2,1,0.666666666666667,0.6,0.2
0,0,4,14,0,0,30,7,1,2,65,7,0.35,0,0,9,55,0,0,117,16,2,9,156,1,1,0.5,0.333333333333333,1,0,0.166666666666667,0,1,0.166666666666667,1,0,0.166666666666667,0,1,0.666666666666667,0.166666666666667,0.5
0,0,0,10,0,0,32,11,0,4,104,8,0.470588235294118,0,0,2,40,0,2,80,6,0,1,78,1,0.166666666666667,0.285714285714286,0.142857142857143,0,0,0,0,1,0.142857142857143,0,0,0,0,1,1,0.714285714285714,0.428571428571429
0,0,1,19,0,0,41,7,0,5,94,8,0.666666666666667,0,0,8,43,0,0,81,2,2,0,74,1,0,0.285714285714286,0,0,0,0,0,1,0.142857142857143,1,0,0.142857142857143,0,1,1,0.571428571428571,0.428571428571429
