NUM_CONDITIONAL,NUM_SWITCH,NUM_TYPE_ACCESS,NUM_INVOCATION,NUM_IF,NUM_ASSIGN,NUM_TYPED_ELEMENTS,NUM_VAR_ACCESS,NUM_FIELD_ACCESS,NUM_LOCAL,NUM_PACKAGE,NUM_LOC,LOC_RATIO,CON_LOC,CON_ASSERT,CON_CONDITIONAL,CON_SWITCH,CON_TYPE_ACCESS,CON_INVOCATION,CON_IF,CON_ASSIGN,CON_TYPED_ELEMENTS,CON_VAR_ACCESS,CON_FIELD_ACCESS,CON_LOCAL,CON_PACKAGE,VAR_ACCESS_COUPLING,VAR_ACCESS_COUPLING_2,VAR_ACCESS_COHESION,VAR_ACCESS_COHESION_2,FIELD_ACCESS_COUPLING,FIELD_ACCESS_COUPLING_2,FIELD_ACCESS_COHESION,FIELD_ACCESS_COHESION_2,INVOCATION_COUPLING,INVOCATION_COHESION,TYPE_ACCESS_COUPLING,TYPE_ACCESS_COUPLING_2,TYPE_ACCESS_COHESION,TYPE_ACCESS_COHESION_2,PACKAGE_COUPLING,PACKAGE_COUPLING_2,PACKAGE_COHESION,PACKAGE_COHESION_2
0,0,8,20,0,0,73,26,1,10,156,17,1,0,0,0,0,1,1,0,0,5,3,0,0,25,1,1,0.25,0.125,1,0,0.0625,0,1,0.0625,1,0,0.3125,0,1,1,0.625,0.375
0,0,2,4,1,0,16,5,2,1,22,7,1,0,0,0,0,1,1,0,0,3,0,0,0,4,1,0,0.5,0,1,0,0.5,0,1,0.25,1,0,0.25,0,1,0,0.5,0
0,0,2,1,0,0,7,2,2,0,11,2,1,0,0,0,0,1,1,0,0,2,0,0,0,4,1,0,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0
0,0,2,1,0,0,5,1,1,0,9,2,1,0,0,0,0,1,1,0,0,2,0,0,0,5,1,0,1,0,1,0,1,0,1,1,1,0,1,0,1,1,1,1
0,0,5,10,2,0,31,11,4,0,57,10,0.666666666666667,5,0,0,0,4,1,1,1,23,13,3,2,93,1,0,0.75,0,1,0,0.25,0,1,0.75,1,0,0.75,0,0,0,0,0
0,0,10,12,1,0,52,15,9,2,79,11,1,0,0,0,0,1,1,0,0,4,1,0,0,9,1,0,0.571428571428571,0,1,0,0.571428571428571,0,1,0.285714285714286,1,0,1,0,1,1,0.142857142857143,0.285714285714286
0,0,3,30,1,0,73,22,2,4,245,23,0.638888888888889,13,0,0,0,10,28,0,0,70,14,0,2,118,1,1,0.2,0.4,1,0,0.2,0,1,0.2,1,1,0.2,0.2,1,0.951219512195122,0.2,1
0,0,5,4,3,0,32,8,3,2,54,11,0.611111111111111,7,0,0,0,4,3,2,0,18,5,3,1,26,1,1,0.5,0.5,1,0,0.5,0,1,0.5,1,0.571428571428571,0.5,0.5,1,1,0.5,0.5
1,0,8,9,1,1,70,22,6,5,119,14,1,0,0,0,0,1,1,0,0,6,3,0,0,23,1,1,0.5,0.1,1,0,0.1,0,1,0.1,1,1,0.3,0.1,1,1,0.6,0.7
1,0,5,21,4,0,74,30,0,4,202,27,0.931034482758621,2,0,0,0,3,5,0,0,19,9,2,2,54,1,1,0.5,0.5,0,0,0,0,1,0.25,1,1,0.5,0.25,1,0,0.75,0
0,0,7,8,1,1,46,17,4,4,83,22,1,0,0,0,0,2,2,0,0,5,1,0,0,13,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1
0,0,7,8,0,0,33,11,4,3,55,9,0.428571428571429,12,0,0,0,13,11,1,0,42,9,5,1,100,1,0.6,0.25,0.75,1,0.5,0.5,0.25,1,0.25,1,1,0.5,0.25,1,0.642857142857143,0.25,1
0,0,13,11,1,0,52,9,5,1,100,14,0.538461538461538,12,0,0,0,13,11,1,0,42,9,5,1,100,0.666666666666667,0.5,0.2,0.1,0.5,0,0.1,0,1,0.1,0.555555555555556,0.5,0.9,0.3,1,0.631578947368421,0.1,0.5
0,0,4,6,0,0,24,7,3,2,31,6,0.461538461538462,7,0,0,0,6,5,1,2,27,7,2,2,37,1,0.5,0.4,0.4,1,0.5,0.2,0.2,1,0.4,1,0.4,0.2,0.4,0.833333333333333,0.529411764705882,0.6,0.6
0,0,3,3,0,0,22,7,1,1,51,9,0.818181818181818,2,0,0,0,3,3,0,0,14,5,2,1,34,1,0,1,0,1,0,1,0,1,1,1,0,1,0,1,0.888888888888889,1,1
0,0,2,3,0,0,15,4,0,2,22,4,0.8,1,0,0,0,1,1,0,0,8,3,0,1,21,1,1,0.666666666666667,0.333333333333333,0,0,0,0,1,0.333333333333333,1,0,0.333333333333333,0,1,0,1,0
0,0,2,17,1,1,47,16,1,2,96,12,1,0,0,0,0,1,2,0,0,5,2,0,0,17,1,0,0.833333333333333,0,1,0,0.166666666666667,0,1,0.166666666666667,1,0,0.166666666666667,0,1,0,0.666666666666667,0
0,0,56,27,3,2,174,60,53,1,319,34,0.829268292682927,7,0,0,0,3,6,1,0,19,6,0,3,46,1,1,1,0.5,1,1,1,0.5,1,0.5,1,0.916666666666667,0.5,1,1,1,0.5,0.5
0,0,3,2,1,1,16,7,3,0,32,6,1,0,0,0,0,1,1,0,0,4,1,0,0,8,1,0,1,0,1,0,0.666666666666667,0,1,0.333333333333333,1,0,1,0,1,0,1,0
0,0,0,23,5,0,59,24,0,3,141,22,1,0,0,1,0,2,3,0,0,10,4,1,0,27,1,1,0.714285714285714,0.857142857142857,0,0,0,0,1,0.142857142857143,0,0,0,0,1,0,1,0
0,0,4,17,1,2,61,26,0,7,159,21,1,0,0,0,0,2,1,0,0,7,4,0,0,34,1,1,0.142857142857143,0.285714285714286,0,0,0,0,1,0.142857142857143,1,0,0.071428571428572,0,1,1,0.285714285714286,0.428571428571429
1,0,5,22,12,6,163,63,0,9,188,62,1,0,0,0,0,1,1,0,0,6,3,0,0,15,1,0,0.5,0,0,0,0,0,1,0.142857142857143,1,0,0.285714285714286,0,1,0,0.714285714285714,0
0,0,5,4,0,0,15,3,3,0,18,3,0.130434782608696,20,0,0,0,38,30,0,0,110,22,16,2,130,1,0,1,0,1,0,1,0,1,0.5,0.285714285714286,0,1,0,1,0.285714285714286,1,1
0,0,19,13,0,2,75,19,17,2,80,11,0.611111111111111,7,0,0,0,15,14,0,0,40,7,7,0,59,1,0,0.7,0,1,0,0.7,0,1,0.4,1,0.62962962962963,0.2,1,1,0.692307692307692,0.1,1
0,0,6,7,1,0,33,11,1,4,63,10,0.714285714285714,4,0,0,0,2,6,0,0,18,7,0,3,42,1,1,0.333333333333333,0.166666666666667,1,0,0.166666666666667,0,1,0.166666666666667,1,1,0.333333333333333,0.333333333333333,1,1,0.333333333333333,0.166666666666667
0,0,13,19,3,0,76,20,13,3,118,15,0.384615384615385,24,0,0,0,18,14,5,5,79,28,14,2,130,1,1,0.333333333333333,0.333333333333333,1,1,0.333333333333333,0.333333333333333,1,0.333333333333333,1,0.473684210526316,0.5,0.666666666666667,1,0.528735632183908,0.5,0.833333333333333
0,0,2,6,0,0,24,12,1,1,73,4,1,0,0,0,0,2,2,0,0,8,4,0,0,32,1,1,0.666666666666667,0.333333333333333,1,0,0.333333333333333,0,1,0.333333333333333,1,0,0.666666666666667,0,1,0,1,0
1,0,1,2,0,0,13,5,0,0,29,2,1,0,0,0,0,2,1,0,0,7,4,1,0,20,1,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0
1,0,1,2,0,0,11,4,0,0,26,2,1,0,0,0,0,2,1,0,0,6,3,1,0,17,1,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0
0,0,8,6,2,0,46,18,11,1,77,12,0.923076923076923,1,0,0,0,3,7,0,0,18,4,0,0,40,1,1,0.666666666666667,0.333333333333333,1,1,0.666666666666667,0.333333333333333,1,0.166666666666667,0.888888888888889,0,0.833333333333333,0,0.925925925925926,0,0.833333333333333,0
0,0,41,34,15,5,213,41,41,0,221,47,0.959183673469388,2,0,0,0,2,3,0,0,6,1,0,0,11,1,1,0.833333333333333,0.833333333333333,1,1,0.833333333333333,0.833333333333333,1,0.666666666666667,0.976190476190476,0,1,0,1,0.971014492753623,1,1
0,0,3,8,2,0,49,21,3,9,91,17,0.586206896551724,12,0,0,1,4,5,0,1,28,13,4,2,63,1,0,0.333333333333333,0,1,0,0.111111111111111,0,1,0.111111111111111,1,0,0.111111111111111,0,1,0,0.444444444444444,0
0,0,12,25,4,2,109,30,7,5,205,31,1,0,0,0,0,1,1,0,0,5,0,0,0,9,1,0,0.083333333333333,0,1,0,0.166666666666667,0,1,0.083333333333333,1,0,0.583333333333333,0,1,0,0.666666666666667,0
0,0,4,11,0,0,21,4,1,0,45,2,0.2,8,0,0,0,21,26,0,0,84,31,8,6,265,1,0,1,0,1,0,1,0,1,1,1,0,1,0,0.6,0.333333333333333,1,1
0,0,3,8,0,0,14,2,0,0,33,2,0.222222222222222,7,0,0,0,26,31,0,0,98,36,11,4,317,0.5,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0
0,0,5,11,0,0,22,4,1,0,48,2,0.2,8,0,0,0,21,26,0,0,84,31,8,6,265,0.5,0,1,0,0.333333333333333,0,1,0,1,1,1,0,1,0,0.333333333333333,0,1,0
0,0,3,8,0,0,14,2,0,0,27,2,0.222222222222222,7,0,0,0,26,31,0,0,98,36,11,4,317,0.333333333333333,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0
1,0,2,2,0,0,34,7,2,0,60,2,0.4,3,0,1,0,3,7,0,0,36,11,1,3,62,1,1,1,1,1,0,1,0,1,1,0.666666666666667,0,1,0,0,0,0,0
0,0,10,7,1,0,47,14,9,1,59,13,1,0,0,0,0,1,1,0,0,3,0,0,0,4,1,0,0.375,0,1,0,0.375,0,1,0.25,1,0,0.875,0,1,0,0.875,0
0,0,3,6,1,0,19,6,2,0,43,7,1,0,0,0,0,1,1,0,0,6,3,0,0,25,1,0,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0
0,0,2,3,2,0,15,1,0,0,19,7,0.538461538461538,6,0,0,1,1,1,0,0,20,15,0,0,190,0.333333333333333,0,0.5,0,0,0,0,0,1,0.5,1,0,1,0,1,0,1,0
0,1,9,4,1,3,41,14,6,3,32,24,0.96,1,0,0,0,2,2,0,0,6,1,0,1,6,1,1,0.25,0.25,1,0,0.25,0,1,0.25,1,0.8,0.25,0.5,1,0.896551724137931,0.25,0.5
0,0,1,1,0,0,10,6,0,0,24,3,1,0,0,0,0,2,1,0,0,7,4,1,0,13,1,0,1,0,0,0,0,0,1,0.5,1,0,0.5,0,0,0,0,0
0,0,2,4,0,1,59,29,1,7,65,14,1,0,0,0,0,2,2,0,0,5,1,0,0,14,1,0,0.5,0,1,0,0.166666666666667,0,1,0.166666666666667,1,0,0.166666666666667,0,1,1,1,1
0,0,1,1,0,0,10,6,0,0,24,3,1,0,0,0,0,2,1,0,0,7,4,1,0,13,1,0,1,0,0,0,0,0,1,0.5,1,0,0.5,0,0,0,0,0
0,0,2,4,0,1,59,29,1,7,65,14,1,0,0,0,0,2,2,0,0,5,1,0,0,14,1,0,0.5,0,1,0,0.166666666666667,0,1,0.166666666666667,1,0,0.166666666666667,0,1,1,1,1
0,0,5,5,1,0,30,9,2,2,45,8,1,0,0,0,0,1,1,0,0,3,1,0,0,9,1,1,0.6,0.4,1,0,0.2,0,1,0.2,1,0,0.4,0,1,0,0.8,0
0,0,1,1,0,0,10,6,0,0,24,3,1,0,0,0,0,2,1,0,0,7,4,1,0,13,1,0,1,0,0,0,0,0,1,0.5,1,0,0.5,0,0,0,0,0
0,0,2,4,0,1,59,29,1,7,65,14,1,0,0,0,0,2,2,0,0,5,1,0,0,14,1,0,0.5,0,1,0,0.166666666666667,0,1,0.166666666666667,1,0,0.166666666666667,0,1,1,1,1
0,0,5,5,1,0,30,9,2,2,45,8,1,0,0,0,0,1,1,0,0,3,1,0,0,9,1,1,0.6,0.4,1,0,0.2,0,1,0.2,1,0,0.4,0,1,0,0.8,0
